Date,btc,eurusd,market_proxy,sp500,eurostoxx50
2015-11-09,380.2569885253906,1.0733413696289062,58.99578857421875,2078.580078125,3418.360107421875
2015-11-10,336.8190002441406,1.0759514570236206,59.112056732177734,2081.719970703125,3425.39990234375
2015-11-11,311.0840148925781,1.0737563371658325,59.04563522338867,2075.0,3448.419921875
2015-11-12,338.1520080566406,1.0762988328933716,58.31473922729492,2045.969970703125,3387.699951171875
2015-11-13,336.75299072265625,1.0815019607543945,57.90773010253906,2023.0400390625,3360.64990234375
2015-11-14,332.906005859375,,,,
2015-11-15,320.1659851074219,,,,
2015-11-16,330.7510070800781,1.06999933719635,58.78815460205078,2053.18994140625,3362.22998046875
2015-11-17,335.093994140625,1.068798542022705,58.854610443115234,2050.43994140625,3451.93994140625
2015-11-18,334.5899963378906,1.0643846988677979,59.40278625488281,2083.580078125,3431.919921875
2015-11-19,326.14898681640625,1.066996693611145,59.42768859863281,2081.239990234375,3448.929931640625
2015-11-20,322.0220031738281,1.0726161003112793,59.66026306152344,2089.169921875,3452.449951171875
2015-11-21,326.927001953125,,,,
2015-11-22,324.5360107421875,,,,
2015-11-23,323.0459899902344,1.0641014575958252,59.294795989990234,2086.590087890625,3445.260009765625
2015-11-24,320.0459899902344,1.0642033815383911,59.56058883666992,2089.139892578125,3409.60009765625
2015-11-25,328.20599365234375,1.0643846988677979,59.54397201538086,2088.8701171875,3462.06005859375
2015-11-26,352.6839904785156,1.0624960660934448,,,3498.6201171875
2015-11-27,358.0419921875,1.0604453086853027,59.361244201660156,2090.110107421875,3488.989990234375
2015-11-28,357.3810119628906,,,,
2015-11-29,371.29400634765625,,,,
2015-11-30,377.3210144042969,1.0583018064498901,59.485836029052734,2080.409912109375,3506.449951171875
2015-12-01,362.4880065917969,1.0572947263717651,59.85128402709961,2102.6298828125,3479.639892578125
2015-12-02,359.18701171875,1.0625863075256348,59.54397201538086,2079.510009765625,3468.659912109375
2015-12-03,361.0459899902344,1.0613007545471191,58.979183197021484,2049.6201171875,3343.340087890625
2015-12-04,363.1830139160156,1.0915957689285278,59.859588623046875,2091.68994140625,3330.75
2015-12-05,388.9490051269531,,,,
2015-12-06,388.7829895019531,,,,
2015-12-07,395.5360107421875,1.0883997678756714,59.40278625488281,2077.070068359375,3360.2099609375
2015-12-08,415.56298828125,1.0834001302719116,58.837982177734375,2063.590087890625,3297.4599609375
2015-12-09,417.56298828125,1.0893957614898682,58.4974479675293,2047.6199951171875,3277.2099609375
2015-12-10,415.47900390625,1.1017948389053345,58.53067398071289,2052.22998046875,3269.969970703125
2015-12-11,451.93798828125,1.0948106050491333,57.41769790649414,2012.3699951171875,3203.2099609375
2015-12-12,434.99700927734375,,,,
2015-12-13,433.7550048828125,,,,
2015-12-14,444.1820068359375,1.0983941555023193,57.58380126953125,2021.93994140625,3139.239990234375
2015-12-15,465.3210144042969,1.0992997884750366,58.09047317504883,2043.4100341796875,3241.510009765625
2015-12-16,454.9339904785156,1.0936251878738403,58.78815460205078,2073.070068359375,3246.780029296875
2015-12-17,456.0780029296875,1.087453007698059,58.14860916137695,2041.8900146484375,3306.469970703125
2015-12-18,463.6159973144531,1.0844104290008545,57.38447570800781,2005.550048828125,3260.719970703125
2015-12-19,462.3219909667969,,,,
2015-12-20,442.68499755859375,,,,
2015-12-21,438.6390075683594,1.0869920253753662,57.63554763793945,2021.1500244140625,3213.010009765625
